nft_id,program_id,disease,intervention,owner_id,status,mint_date,transfer_count,qaly_value
NFT-002897,ST2,Stunting,Therapeutic Food,Dr. Drum,active,2024-08-18 12:57:48.865148,1,0.0013
NFT-002898,ST2,Stunting,Therapeutic Food,NGO,transferred,2025-02-01 12:57:48.865148,3,0.0013
NFT-002899,ST2,Stunting,Therapeutic Food,MOH,transferred,2024-09-29 12:57:48.865148,1,0.0013
NFT-002900,ST2,Stunting,Therapeutic Food,Admin Team,active,2024-11-02 12:57:48.865148,3,0.0013
NFT-002901,ST2,Stunting,Therapeutic Food,Department,transferred,2025-04-25 12:57:48.865148,0,0.0013
NFT-002902,ST2,Stunting,Therapeutic Food,Dr. Johnson,active,2025-02-04 12:57:48.865148,0,0.0013
NFT-002903,ST2,Stunting,Therapeutic Food,NUH,active,2025-01-24 12:57:48.865148,1,0.0013
NFT-002904,ST2,Stunting,Therapeutic Food,NGO,active,2024-11-29 12:57:48.865148,0,0.0013
NFT-002905,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2024-09-06 12:57:48.865148,2,0.0013
NFT-002906,ST2,Stunting,Therapeutic Food,NGO,active,2024-12-03 12:57:48.865148,1,0.0013
NFT-002907,ST2,Stunting,Therapeutic Food,MOH,active,2025-02-08 12:57:48.865148,2,0.0013
NFT-002908,ST2,Stunting,Therapeutic Food,NUH,active,2025-05-12 12:57:48.865148,3,0.0013
NFT-002909,ST2,Stunting,Therapeutic Food,Dr. Drum,transferred,2024-07-11 12:57:48.865148,3,0.0013
NFT-002910,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2025-01-24 12:57:48.865148,1,0.0013
NFT-002911,ST2,Stunting,Therapeutic Food,Admin Team,active,2024-08-26 12:57:48.865148,3,0.0013
NFT-002912,ST2,Stunting,Therapeutic Food,Admin Team,transferred,2025-02-02 12:57:48.865148,0,0.0013
NFT-002913,ST2,Stunting,Therapeutic Food,NGO,active,2024-12-21 12:57:48.865148,3,0.0013
NFT-002914,ST2,Stunting,Therapeutic Food,Dr. Drum,transferred,2024-11-21 12:57:48.865148,2,0.0013
NFT-002915,ST2,Stunting,Therapeutic Food,Admin Team,active,2024-08-17 12:57:48.865148,1,0.0013
NFT-002916,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2024-12-01 12:57:48.865148,3,0.0013
NFT-002917,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2025-04-23 12:57:48.865148,1,0.0013
NFT-002918,ST2,Stunting,Therapeutic Food,Department,active,2024-06-14 12:57:48.865148,1,0.0013
NFT-002919,ST2,Stunting,Therapeutic Food,Admin Team,transferred,2025-02-24 12:57:48.865148,1,0.0013
NFT-002920,ST2,Stunting,Therapeutic Food,MOH,transferred,2025-03-22 12:57:48.865148,2,0.0013
NFT-002921,ST2,Stunting,Therapeutic Food,Dr. Johnson,active,2025-05-26 12:57:48.865148,1,0.0013
NFT-002922,ST2,Stunting,Therapeutic Food,Dr. Johnson,active,2024-11-14 12:57:48.865148,2,0.0013
NFT-002923,ST2,Stunting,Therapeutic Food,Dr. Johnson,active,2025-02-09 12:57:48.865148,2,0.0013
NFT-002924,ST2,Stunting,Therapeutic Food,Dr. Drum,transferred,2024-09-21 12:57:48.865148,3,0.0013
NFT-002925,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2024-07-05 12:57:48.865148,2,0.0013
NFT-002926,ST2,Stunting,Therapeutic Food,Admin Team,active,2024-08-07 12:57:48.865148,1,0.0013
NFT-002927,ST2,Stunting,Therapeutic Food,MOH,active,2025-03-30 12:57:48.865148,3,0.0013
NFT-002928,ST2,Stunting,Therapeutic Food,Dr. Drum,active,2024-08-02 12:57:48.865148,3,0.0013
NFT-002929,ST2,Stunting,Therapeutic Food,Department,transferred,2024-12-04 12:57:48.865148,3,0.0013
NFT-002930,ST2,Stunting,Therapeutic Food,Dr. Williams,transferred,2025-05-06 12:57:48.865148,0,0.0013
NFT-002931,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2025-02-09 12:57:48.865148,2,0.0013
NFT-002932,ST2,Stunting,Therapeutic Food,Dr. Johnson,active,2024-12-22 12:57:48.865148,2,0.0013
NFT-002933,ST2,Stunting,Therapeutic Food,Dr. Drum,transferred,2025-02-26 12:57:48.865148,1,0.0013
NFT-002934,ST2,Stunting,Therapeutic Food,Dr. Johnson,active,2024-10-03 12:57:48.865148,0,0.0013
NFT-002935,ST2,Stunting,Therapeutic Food,NGO,transferred,2024-08-04 12:57:48.865148,1,0.0013
NFT-002936,ST2,Stunting,Therapeutic Food,Admin Team,active,2025-04-20 12:57:48.865148,0,0.0013
NFT-002937,ST2,Stunting,Therapeutic Food,NGO,active,2024-08-13 12:57:48.865148,1,0.0013
NFT-002938,ST2,Stunting,Therapeutic Food,NGO,active,2025-04-06 12:57:48.865148,2,0.0013
NFT-002939,ST2,Stunting,Therapeutic Food,Admin Team,active,2024-10-18 12:57:48.865148,1,0.0013
NFT-002940,ST2,Stunting,Therapeutic Food,MOH,transferred,2025-02-11 12:57:48.865148,1,0.0013
NFT-002941,ST2,Stunting,Therapeutic Food,MOH,transferred,2025-02-25 12:57:48.865148,0,0.0013
NFT-002942,ST2,Stunting,Therapeutic Food,NUH,active,2024-07-05 12:57:48.865148,1,0.0013
NFT-002943,ST2,Stunting,Therapeutic Food,Dr. Johnson,active,2024-11-06 12:57:48.865148,2,0.0013
NFT-002944,ST2,Stunting,Therapeutic Food,Department,active,2024-10-26 12:57:48.865148,0,0.0013
NFT-002945,ST2,Stunting,Therapeutic Food,Dr. Drum,active,2024-09-06 12:57:48.865148,3,0.0013
NFT-002946,ST2,Stunting,Therapeutic Food,Dr. Johnson,active,2025-01-18 12:57:48.865148,1,0.0013
NFT-002947,ST2,Stunting,Therapeutic Food,Admin Team,active,2024-12-01 12:57:48.865148,2,0.0013
NFT-002948,ST2,Stunting,Therapeutic Food,NUH,active,2025-01-20 12:57:48.865148,1,0.0013
NFT-002949,ST2,Stunting,Therapeutic Food,MOH,active,2024-07-06 12:57:48.865148,2,0.0013
NFT-002950,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2025-05-27 12:57:48.865148,1,0.0013
NFT-002951,ST2,Stunting,Therapeutic Food,Admin Team,active,2025-05-20 12:57:48.865148,2,0.0013
NFT-002952,ST2,Stunting,Therapeutic Food,MOH,active,2024-07-05 12:57:48.865148,1,0.0013
NFT-002953,ST2,Stunting,Therapeutic Food,Dr. Johnson,active,2024-11-30 12:57:48.865148,0,0.0013
NFT-002954,ST2,Stunting,Therapeutic Food,NUH,active,2025-04-24 12:57:48.865148,0,0.0013
NFT-002955,ST2,Stunting,Therapeutic Food,NGO,active,2025-05-02 12:57:48.865148,2,0.0013
NFT-002956,ST2,Stunting,Therapeutic Food,Department,active,2025-02-12 12:57:48.865148,1,0.0013
NFT-002957,ST2,Stunting,Therapeutic Food,Admin Team,active,2025-05-03 12:57:48.865148,1,0.0013
NFT-002958,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2024-06-21 12:57:48.865148,3,0.0013
NFT-002959,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2024-09-02 12:57:48.865148,1,0.0013
NFT-002960,ST2,Stunting,Therapeutic Food,NUH,active,2024-07-22 12:57:48.865148,3,0.0013
NFT-002961,ST2,Stunting,Therapeutic Food,MOH,active,2024-09-04 12:57:48.865148,2,0.0013
NFT-002962,ST2,Stunting,Therapeutic Food,MOH,transferred,2024-08-19 12:57:48.865148,3,0.0013
NFT-002963,ST2,Stunting,Therapeutic Food,Department,active,2025-02-18 12:57:48.865148,0,0.0013
NFT-002964,ST2,Stunting,Therapeutic Food,Admin Team,transferred,2024-07-28 12:57:48.865148,2,0.0013
NFT-002965,ST2,Stunting,Therapeutic Food,Dr. Johnson,active,2025-02-02 12:57:48.865148,2,0.0013
NFT-002966,ST2,Stunting,Therapeutic Food,Admin Team,active,2024-08-15 12:57:48.865148,1,0.0013
NFT-002967,ST2,Stunting,Therapeutic Food,MOH,active,2025-04-13 12:57:48.865148,0,0.0013
NFT-002968,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2024-10-30 12:57:48.865148,0,0.0013
NFT-002969,ST2,Stunting,Therapeutic Food,MOH,active,2025-02-14 12:57:48.865148,1,0.0013
NFT-002970,ST2,Stunting,Therapeutic Food,Dr. Drum,active,2025-04-18 12:57:48.865148,0,0.0013
NFT-002971,ST2,Stunting,Therapeutic Food,Department,active,2025-01-31 12:57:48.865148,0,0.0013
NFT-002972,ST2,Stunting,Therapeutic Food,MOH,active,2025-05-09 12:57:48.865148,3,0.0013
NFT-002973,ST2,Stunting,Therapeutic Food,Dr. Johnson,active,2025-05-22 12:57:48.865148,1,0.0013
NFT-002974,ST2,Stunting,Therapeutic Food,Dr. Johnson,active,2024-07-06 12:57:48.865148,0,0.0013
NFT-002975,ST2,Stunting,Therapeutic Food,NUH,active,2025-02-22 12:57:48.865148,2,0.0013
NFT-002976,ST2,Stunting,Therapeutic Food,Dr. Drum,transferred,2024-06-14 12:57:48.865148,2,0.0013
NFT-002977,ST2,Stunting,Therapeutic Food,Dr. Williams,transferred,2025-05-05 12:57:48.865148,3,0.0013
NFT-002978,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2025-02-28 12:57:48.865148,0,0.0013
NFT-002979,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2025-01-25 12:57:48.865148,3,0.0013
NFT-002980,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2024-09-04 12:57:48.865148,0,0.0013
NFT-002981,ST2,Stunting,Therapeutic Food,Dr. Johnson,transferred,2025-04-30 12:57:48.865148,1,0.0013
NFT-002982,ST2,Stunting,Therapeutic Food,Dr. Drum,active,2025-01-24 12:57:48.865148,3,0.0013
NFT-002983,ST2,Stunting,Therapeutic Food,NUH,active,2025-04-05 12:57:48.865148,1,0.0013
NFT-002984,ST2,Stunting,Therapeutic Food,Dr. Johnson,transferred,2024-08-22 12:57:48.865148,3,0.0013
NFT-002985,ST2,Stunting,Therapeutic Food,Dr. Williams,transferred,2025-03-05 12:57:48.865148,0,0.0013
NFT-002986,ST2,Stunting,Therapeutic Food,NGO,active,2024-07-25 12:57:48.865148,3,0.0013
NFT-002987,ST2,Stunting,Therapeutic Food,Dr. Drum,active,2024-11-18 12:57:48.865148,0,0.0013
NFT-002988,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2024-11-01 12:57:48.865148,2,0.0013
NFT-002989,ST2,Stunting,Therapeutic Food,Department,active,2025-03-06 12:57:48.865148,0,0.0013
NFT-002990,ST2,Stunting,Therapeutic Food,Dr. Drum,transferred,2025-03-10 12:57:48.865148,0,0.0013
NFT-002991,ST2,Stunting,Therapeutic Food,Dr. Drum,active,2025-03-04 12:57:48.866148,3,0.0013
NFT-002992,ST2,Stunting,Therapeutic Food,Admin Team,active,2024-12-11 12:57:48.866148,2,0.0013
NFT-002993,ST2,Stunting,Therapeutic Food,Dr. Drum,active,2024-12-16 12:57:48.866148,2,0.0013
NFT-002994,ST2,Stunting,Therapeutic Food,Admin Team,active,2025-04-23 12:57:48.866148,3,0.0013
NFT-002995,ST2,Stunting,Therapeutic Food,Admin Team,active,2024-09-14 12:57:48.866148,3,0.0013
NFT-002996,ST2,Stunting,Therapeutic Food,NGO,active,2025-04-10 12:57:48.866148,3,0.0013
NFT-002997,ST2,Stunting,Therapeutic Food,NUH,transferred,2024-11-02 12:57:48.866148,0,0.0013
NFT-002998,ST2,Stunting,Therapeutic Food,Dr. Williams,transferred,2024-12-04 12:57:48.866148,0,0.0013
NFT-002999,ST2,Stunting,Therapeutic Food,Dr. Drum,active,2024-12-10 12:57:48.866148,2,0.0013
NFT-003000,ST2,Stunting,Therapeutic Food,Dr. Drum,active,2025-05-20 12:57:48.866148,1,0.0013
NFT-003001,ST2,Stunting,Therapeutic Food,NGO,active,2024-12-01 12:57:48.866148,3,0.0013
NFT-003002,ST2,Stunting,Therapeutic Food,Department,active,2024-11-19 12:57:48.866148,3,0.0013
NFT-003003,ST2,Stunting,Therapeutic Food,MOH,active,2025-01-08 12:57:48.866148,1,0.0013
NFT-003004,ST2,Stunting,Therapeutic Food,Admin Team,active,2024-08-10 12:57:48.866148,2,0.0013
NFT-003005,ST2,Stunting,Therapeutic Food,Dr. Drum,active,2024-12-03 12:57:48.866148,0,0.0013
NFT-003006,ST2,Stunting,Therapeutic Food,Admin Team,active,2025-04-06 12:57:48.866148,3,0.0013
NFT-003007,ST2,Stunting,Therapeutic Food,Dr. Johnson,active,2025-03-04 12:57:48.866148,3,0.0013
NFT-003008,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2024-11-11 12:57:48.866148,1,0.0013
NFT-003009,ST2,Stunting,Therapeutic Food,MOH,active,2025-03-02 12:57:48.866148,0,0.0013
NFT-003010,ST2,Stunting,Therapeutic Food,Department,active,2024-12-03 12:57:48.866148,0,0.0013
NFT-003011,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2025-03-04 12:57:48.866148,2,0.0013
NFT-003012,ST2,Stunting,Therapeutic Food,NGO,active,2025-01-22 12:57:48.866148,2,0.0013
NFT-003013,ST2,Stunting,Therapeutic Food,MOH,active,2025-03-22 12:57:48.866148,2,0.0013
NFT-003014,ST2,Stunting,Therapeutic Food,Admin Team,active,2024-09-06 12:57:48.866148,2,0.0013
NFT-003015,ST2,Stunting,Therapeutic Food,MOH,active,2024-11-24 12:57:48.866148,0,0.0013
NFT-003016,ST2,Stunting,Therapeutic Food,Department,active,2025-03-12 12:57:48.866148,3,0.0013
NFT-003017,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2024-07-19 12:57:48.866148,3,0.0013
NFT-003018,ST2,Stunting,Therapeutic Food,Dr. Drum,transferred,2025-03-06 12:57:48.866148,2,0.0013
NFT-003019,ST2,Stunting,Therapeutic Food,NUH,transferred,2024-10-23 12:57:48.866148,0,0.0013
NFT-003020,ST2,Stunting,Therapeutic Food,Admin Team,transferred,2025-05-19 12:57:48.866148,1,0.0013
NFT-003021,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2024-10-29 12:57:48.866148,3,0.0013
NFT-003022,ST2,Stunting,Therapeutic Food,Department,active,2025-05-11 12:57:48.866148,2,0.0013
NFT-003023,ST2,Stunting,Therapeutic Food,Department,active,2025-05-12 12:57:48.866148,3,0.0013
NFT-003024,ST2,Stunting,Therapeutic Food,Dr. Johnson,active,2024-10-30 12:57:48.866148,1,0.0013
NFT-003025,ST2,Stunting,Therapeutic Food,Dr. Johnson,active,2025-04-15 12:57:48.866148,2,0.0013
NFT-003026,ST2,Stunting,Therapeutic Food,Department,active,2024-12-31 12:57:48.866148,1,0.0013
NFT-003027,ST2,Stunting,Therapeutic Food,MOH,active,2024-11-25 12:57:48.866148,3,0.0013
NFT-003028,ST2,Stunting,Therapeutic Food,MOH,active,2024-10-06 12:57:48.866148,0,0.0013
NFT-003029,ST2,Stunting,Therapeutic Food,Admin Team,active,2025-05-06 12:57:48.866148,3,0.0013
NFT-003030,ST2,Stunting,Therapeutic Food,Dr. Drum,active,2025-03-03 12:57:48.866148,3,0.0013
NFT-003031,ST2,Stunting,Therapeutic Food,NGO,active,2024-08-11 12:57:48.866148,0,0.0013
NFT-003032,ST2,Stunting,Therapeutic Food,NGO,active,2024-08-06 12:57:48.866148,2,0.0013
NFT-003033,ST2,Stunting,Therapeutic Food,NUH,active,2024-08-17 12:57:48.866148,3,0.0013
NFT-003034,ST2,Stunting,Therapeutic Food,NUH,active,2024-08-05 12:57:48.866148,1,0.0013
NFT-003035,ST2,Stunting,Therapeutic Food,Dr. Drum,active,2024-12-15 12:57:48.866148,3,0.0013
NFT-003036,ST2,Stunting,Therapeutic Food,NGO,active,2025-02-14 12:57:48.866148,1,0.0013
NFT-003037,ST2,Stunting,Therapeutic Food,Department,active,2025-01-25 12:57:48.866148,1,0.0013
NFT-003038,ST2,Stunting,Therapeutic Food,NUH,active,2025-05-30 12:57:48.866148,3,0.0013
NFT-003039,ST2,Stunting,Therapeutic Food,Dr. Drum,transferred,2025-04-24 12:57:48.866148,2,0.0013
NFT-003040,ST2,Stunting,Therapeutic Food,NUH,transferred,2025-05-02 12:57:48.866148,3,0.0013
NFT-003041,ST2,Stunting,Therapeutic Food,Dr. Drum,active,2025-04-29 12:57:48.866148,0,0.0013
NFT-003042,ST2,Stunting,Therapeutic Food,Department,active,2024-08-14 12:57:48.866148,2,0.0013
NFT-003043,ST2,Stunting,Therapeutic Food,NUH,active,2024-12-18 12:57:48.866148,3,0.0013
NFT-003044,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2024-06-22 12:57:48.866148,0,0.0013
NFT-003045,ST2,Stunting,Therapeutic Food,Dr. Williams,transferred,2025-04-05 12:57:48.866148,2,0.0013
NFT-003046,ST2,Stunting,Therapeutic Food,NGO,active,2024-10-25 12:57:48.866148,1,0.0013
NFT-003047,ST2,Stunting,Therapeutic Food,MOH,active,2024-11-29 12:57:48.866148,1,0.0013
NFT-003048,ST2,Stunting,Therapeutic Food,NUH,active,2025-03-01 12:57:48.866148,1,0.0013
NFT-003049,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2024-09-21 12:57:48.866148,0,0.0013
NFT-003050,ST2,Stunting,Therapeutic Food,Dr. Johnson,active,2025-01-16 12:57:48.866148,1,0.0013
NFT-003051,ST2,Stunting,Therapeutic Food,Dr. Drum,active,2024-09-14 12:57:48.866148,1,0.0013
NFT-003052,ST2,Stunting,Therapeutic Food,NUH,active,2025-05-21 12:57:48.866148,3,0.0013
NFT-003053,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2024-07-24 12:57:48.866148,0,0.0013
NFT-003054,ST2,Stunting,Therapeutic Food,Admin Team,active,2024-06-06 12:57:48.866148,1,0.0013
NFT-003055,ST2,Stunting,Therapeutic Food,Dr. Drum,active,2024-07-22 12:57:48.866148,2,0.0013
NFT-003056,ST2,Stunting,Therapeutic Food,NGO,active,2025-02-15 12:57:48.866148,3,0.0013
NFT-003057,ST2,Stunting,Therapeutic Food,NUH,active,2025-05-07 12:57:48.866148,2,0.0013
NFT-003058,ST2,Stunting,Therapeutic Food,Department,active,2025-02-14 12:57:48.866148,2,0.0013
NFT-003059,ST2,Stunting,Therapeutic Food,Dr. Drum,active,2024-11-18 12:57:48.866148,3,0.0013
NFT-003060,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2024-07-14 12:57:48.866148,1,0.0013
NFT-003061,ST2,Stunting,Therapeutic Food,Admin Team,active,2025-03-02 12:57:48.866148,0,0.0013
NFT-003062,ST2,Stunting,Therapeutic Food,NGO,active,2025-02-21 12:57:48.866148,1,0.0013
NFT-003063,ST2,Stunting,Therapeutic Food,Admin Team,transferred,2024-12-20 12:57:48.866148,3,0.0013
NFT-003064,ST2,Stunting,Therapeutic Food,NUH,active,2024-07-26 12:57:48.866148,3,0.0013
NFT-003065,ST2,Stunting,Therapeutic Food,Dr. Johnson,transferred,2024-10-23 12:57:48.866148,0,0.0013
NFT-003066,ST2,Stunting,Therapeutic Food,Dr. Johnson,active,2024-10-01 12:57:48.866148,3,0.0013
NFT-003067,ST2,Stunting,Therapeutic Food,MOH,transferred,2024-12-28 12:57:48.866148,1,0.0013
NFT-003068,ST2,Stunting,Therapeutic Food,Department,active,2025-05-17 12:57:48.866148,1,0.0013
NFT-003069,ST2,Stunting,Therapeutic Food,Dr. Drum,active,2024-08-27 12:57:48.866148,3,0.0013
NFT-003070,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2024-12-05 12:57:48.866148,0,0.0013
NFT-003071,ST2,Stunting,Therapeutic Food,NGO,active,2025-01-27 12:57:48.866148,2,0.0013
NFT-003072,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2024-10-19 12:57:48.866148,1,0.0013
NFT-003073,ST2,Stunting,Therapeutic Food,NUH,active,2025-01-31 12:57:48.866148,0,0.0013
NFT-003074,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2024-06-28 12:57:48.866148,3,0.0013
NFT-003075,ST2,Stunting,Therapeutic Food,MOH,transferred,2025-04-27 12:57:48.866148,0,0.0013
NFT-003076,ST2,Stunting,Therapeutic Food,Admin Team,active,2025-03-05 12:57:48.866148,2,0.0013
NFT-003077,ST2,Stunting,Therapeutic Food,NUH,active,2024-08-11 12:57:48.866148,2,0.0013
NFT-003078,ST2,Stunting,Therapeutic Food,Admin Team,active,2024-11-10 12:57:48.866148,2,0.0013
NFT-003079,ST2,Stunting,Therapeutic Food,Dr. Drum,active,2024-09-06 12:57:48.866148,0,0.0013
NFT-003080,ST2,Stunting,Therapeutic Food,NGO,transferred,2024-10-16 12:57:48.866148,0,0.0013
NFT-003081,ST2,Stunting,Therapeutic Food,NGO,active,2024-07-11 12:57:48.866148,2,0.0013
NFT-003082,ST2,Stunting,Therapeutic Food,MOH,transferred,2024-07-06 12:57:48.866148,2,0.0013
NFT-003083,ST2,Stunting,Therapeutic Food,NGO,active,2025-03-24 12:57:48.866148,0,0.0013
NFT-003084,ST2,Stunting,Therapeutic Food,Dr. Drum,active,2024-10-23 12:57:48.866148,2,0.0013
NFT-003085,ST2,Stunting,Therapeutic Food,Dr. Johnson,active,2024-07-02 12:57:48.866148,3,0.0013
NFT-003086,ST2,Stunting,Therapeutic Food,MOH,active,2024-11-13 12:57:48.866148,2,0.0013
NFT-003087,ST2,Stunting,Therapeutic Food,Department,active,2025-01-24 12:57:48.866148,0,0.0013
NFT-003088,ST2,Stunting,Therapeutic Food,Dr. Johnson,active,2025-05-08 12:57:48.866148,2,0.0013
NFT-003089,ST2,Stunting,Therapeutic Food,NUH,transferred,2024-10-05 12:57:48.866148,0,0.0013
NFT-003090,ST2,Stunting,Therapeutic Food,MOH,active,2024-10-21 12:57:48.866148,3,0.0013
NFT-003091,ST2,Stunting,Therapeutic Food,Dr. Drum,active,2025-04-01 12:57:48.866148,2,0.0013
NFT-003092,ST2,Stunting,Therapeutic Food,NUH,active,2025-02-23 12:57:48.866148,1,0.0013
NFT-003093,ST2,Stunting,Therapeutic Food,Dr. Drum,transferred,2025-01-06 12:57:48.866148,0,0.0013
NFT-003094,ST2,Stunting,Therapeutic Food,NUH,active,2025-02-28 12:57:48.866148,1,0.0013
NFT-003095,ST2,Stunting,Therapeutic Food,MOH,active,2025-05-31 12:57:48.866148,3,0.0013
NFT-003096,ST2,Stunting,Therapeutic Food,Department,active,2024-07-24 12:57:48.866148,2,0.0013
NFT-003097,ST2,Stunting,Therapeutic Food,NGO,active,2024-12-25 12:57:48.866148,3,0.0013
NFT-003098,ST2,Stunting,Therapeutic Food,MOH,active,2025-01-11 12:57:48.866148,1,0.0013
NFT-003099,ST2,Stunting,Therapeutic Food,Dr. Williams,transferred,2024-08-17 12:57:48.866148,1,0.0013
NFT-003100,ST2,Stunting,Therapeutic Food,Admin Team,active,2024-09-20 12:57:48.866148,2,0.0013
NFT-003101,ST2,Stunting,Therapeutic Food,Dr. Williams,transferred,2025-05-05 12:57:48.866148,2,0.0013
NFT-003102,ST2,Stunting,Therapeutic Food,MOH,active,2025-03-08 12:57:48.866148,0,0.0013
NFT-003103,ST2,Stunting,Therapeutic Food,NUH,active,2024-07-24 12:57:48.866148,2,0.0013
NFT-003104,ST2,Stunting,Therapeutic Food,Admin Team,transferred,2024-08-07 12:57:48.866148,3,0.0013
NFT-003105,ST2,Stunting,Therapeutic Food,NGO,active,2024-12-13 12:57:48.867148,2,0.0013
NFT-003106,ST2,Stunting,Therapeutic Food,MOH,active,2024-06-04 12:57:48.867148,2,0.0013
NFT-003107,ST2,Stunting,Therapeutic Food,Department,transferred,2025-02-27 12:57:48.867148,3,0.0013
NFT-003108,ST2,Stunting,Therapeutic Food,NGO,active,2025-04-24 12:57:48.867148,3,0.0013
NFT-003109,ST2,Stunting,Therapeutic Food,NGO,active,2025-01-11 12:57:48.867148,2,0.0013
NFT-003110,ST2,Stunting,Therapeutic Food,Admin Team,active,2024-07-10 12:57:48.867148,2,0.0013
NFT-003111,ST2,Stunting,Therapeutic Food,Dr. Johnson,active,2024-10-31 12:57:48.867148,1,0.0013
NFT-003112,ST2,Stunting,Therapeutic Food,NGO,transferred,2024-09-15 12:57:48.867148,1,0.0013
NFT-003113,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2024-07-09 12:57:48.867148,0,0.0013
NFT-003114,ST2,Stunting,Therapeutic Food,MOH,active,2025-03-08 12:57:48.867148,2,0.0013
NFT-003115,ST2,Stunting,Therapeutic Food,Admin Team,active,2024-06-18 12:57:48.867148,2,0.0013
NFT-003116,ST2,Stunting,Therapeutic Food,NGO,active,2025-06-03 12:57:48.867148,1,0.0013
NFT-003117,ST2,Stunting,Therapeutic Food,Department,active,2024-07-14 12:57:48.867148,3,0.0013
NFT-003118,ST2,Stunting,Therapeutic Food,Dr. Williams,active,2024-10-18 12:57:48.867148,0,0.0013
NFT-003119,ST2,Stunting,Therapeutic Food,NGO,active,2024-07-21 12:57:48.867148,1,0.0013
NFT-003120,ST2,Stunting,Therapeutic Food,NGO,active,2025-01-20 12:57:48.867148,2,0.0013
NFT-003121,ST2,Stunting,Therapeutic Food,MOH,transferred,2025-02-03 12:57:48.867148,3,0.0013
NFT-003122,ST2,Stunting,Therapeutic Food,Department,active,2024-11-29 12:57:48.867148,1,0.0013
NFT-003123,ST2,Stunting,Therapeutic Food,Department,active,2024-07-19 12:57:48.867148,0,0.0013
NFT-003124,ST2,Stunting,Therapeutic Food,MOH,active,2025-02-01 12:57:48.867148,1,0.0013
NFT-003125,ST2,Stunting,Therapeutic Food,NGO,active,2024-07-30 12:57:48.867148,0,0.0013
NFT-003126,ST2,Stunting,Therapeutic Food,Department,active,2024-06-28 12:57:48.867148,2,0.0013
NFT-003127,ST2,Stunting,Therapeutic Food,Admin Team,active,2024-08-28 12:57:48.867148,3,0.0013
NFT-003128,ST2,Stunting,Therapeutic Food,Admin Team,active,2024-11-26 12:57:48.867148,3,0.0013
NFT-003129,ST2,Stunting,Therapeutic Food,MOH,active,2024-12-28 12:57:48.867148,3,0.0013
NFT-003130,ST2,Stunting,Therapeutic Food,Admin Team,active,2024-09-14 12:57:48.867148,2,0.0013
